,prev,next
7247,속씨식물은 일반적으로 쌍떡잎식물과 외떡잎식물로 나뉜다. 그런데,이들 중에서 쌍떡잎식물은 대개 원뿌리에 곁뿌리가 있다.
7248,속씨식물은 일반적으로 쌍떡잎식물과 외떡잎식물로 나뉜다. 그런데,이렇게 일반적으로 나뉘는 쌍떡잎식물과 외떡잎식물 중에서 쌍떡잎식물에는 사과나무ㆍ배나무ㆍ감나무ㆍ해바라기ㆍ호박ㆍ나팔꽃ㆍ민들레 등이 있다.
7249,속씨식물은 일반적으로 쌍떡잎식물과 외떡잎식물로 나뉜다. 그런데,이 일반적으로 나뉘는 쌍떡잎식물과 외떡잎식물 중에서 쌍떡잎식물에는 사과나무ㆍ배나무ㆍ감나무ㆍ해바라기ㆍ호박ㆍ나팔꽃ㆍ민들레 등이 있다.
7250,속씨식물은 일반적으로 쌍떡잎식물과 외떡잎식물로 나뉜다. 그런데,일반적으로 나뉘는 쌍떡잎식물과 외떡잎식물 중에서 쌍떡잎식물에는 사과나무ㆍ배나무ㆍ감나무ㆍ해바라기ㆍ호박ㆍ나팔꽃ㆍ민들레 등이 있다.
7251,속씨식물은 일반적으로 쌍떡잎식물과 외떡잎식물로 나뉜다. 그런데,이러한 쌍떡잎식물과 외떡잎식물 중에서 쌍떡잎식물에는 사과나무ㆍ배나무ㆍ감나무ㆍ해바라기ㆍ호박ㆍ나팔꽃ㆍ민들레 등이 있다.
7252,속씨식물은 일반적으로 쌍떡잎식물과 외떡잎식물로 나뉜다. 그런데,이 쌍떡잎식물과 외떡잎식물 중에서 쌍떡잎식물에는 사과나무ㆍ배나무ㆍ감나무ㆍ해바라기ㆍ호박ㆍ나팔꽃ㆍ민들레 등이 있다.
7253,속씨식물은 일반적으로 쌍떡잎식물과 외떡잎식물로 나뉜다. 그런데,쌍떡잎식물과 외떡잎식물 중에서 쌍떡잎식물에는 사과나무ㆍ배나무ㆍ감나무ㆍ해바라기ㆍ호박ㆍ나팔꽃ㆍ민들레 등이 있다.
7254,속씨식물은 일반적으로 쌍떡잎식물과 외떡잎식물로 나뉜다. 그런데,이들 중에서 쌍떡잎식물에는 사과나무ㆍ배나무ㆍ감나무ㆍ해바라기ㆍ호박ㆍ나팔꽃ㆍ민들레 등이 있다.
7255,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,이렇게 크게 나뉘는 고전 역학과 양자 역학 중에서 고전 역학은 뉴턴의 세 운동 법칙인 관성의 법칙ㆍ운동 방정식ㆍ작용 반작용의 원리에 따라 만든 역학 체계이다.
7256,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,이 크게 나뉘는 고전 역학과 양자 역학 중에서 고전 역학은 뉴턴의 세 운동 법칙인 관성의 법칙ㆍ운동 방정식ㆍ작용 반작용의 원리에 따라 만든 역학 체계이다.
7257,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,크게 나뉘는 고전 역학과 양자 역학 중에서 고전 역학은 뉴턴의 세 운동 법칙인 관성의 법칙ㆍ운동 방정식ㆍ작용 반작용의 원리에 따라 만든 역학 체계이다.
7258,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,이러한 고전 역학과 양자 역학 중에서 고전 역학은 뉴턴의 세 운동 법칙인 관성의 법칙ㆍ운동 방정식ㆍ작용 반작용의 원리에 따라 만든 역학 체계이다.
7259,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,이 고전 역학과 양자 역학 중에서 고전 역학은 뉴턴의 세 운동 법칙인 관성의 법칙ㆍ운동 방정식ㆍ작용 반작용의 원리에 따라 만든 역학 체계이다.
7260,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,고전 역학과 양자 역학 중에서 고전 역학은 뉴턴의 세 운동 법칙인 관성의 법칙ㆍ운동 방정식ㆍ작용 반작용의 원리에 따라 만든 역학 체계이다.
7261,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,이들 중에서 고전 역학은 뉴턴의 세 운동 법칙인 관성의 법칙ㆍ운동 방정식ㆍ작용 반작용의 원리에 따라 만든 역학 체계이다.
7262,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,이렇게 크게 나뉘는 고전 역학과 양자 역학 중에서 고전 역학은 현재의 상태를 정확하게 알고 있다면 미래의 어느 순간에 어떤 사건이 일어날지를 정확하게 예측할 수 있다는 결정론적 입장을 취한다.
7263,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,이 크게 나뉘는 고전 역학과 양자 역학 중에서 고전 역학은 현재의 상태를 정확하게 알고 있다면 미래의 어느 순간에 어떤 사건이 일어날지를 정확하게 예측할 수 있다는 결정론적 입장을 취한다.
7264,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,크게 나뉘는 고전 역학과 양자 역학 중에서 고전 역학은 현재의 상태를 정확하게 알고 있다면 미래의 어느 순간에 어떤 사건이 일어날지를 정확하게 예측할 수 있다는 결정론적 입장을 취한다.
7265,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,이러한 고전 역학과 양자 역학 중에서 고전 역학은 현재의 상태를 정확하게 알고 있다면 미래의 어느 순간에 어떤 사건이 일어날지를 정확하게 예측할 수 있다는 결정론적 입장을 취한다.
7266,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,이 고전 역학과 양자 역학 중에서 고전 역학은 현재의 상태를 정확하게 알고 있다면 미래의 어느 순간에 어떤 사건이 일어날지를 정확하게 예측할 수 있다는 결정론적 입장을 취한다.
7267,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,고전 역학과 양자 역학 중에서 고전 역학은 현재의 상태를 정확하게 알고 있다면 미래의 어느 순간에 어떤 사건이 일어날지를 정확하게 예측할 수 있다는 결정론적 입장을 취한다.
7268,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,이들 중에서 고전 역학은 현재의 상태를 정확하게 알고 있다면 미래의 어느 순간에 어떤 사건이 일어날지를 정확하게 예측할 수 있다는 결정론적 입장을 취한다.
7269,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,이렇게 크게 나뉘는 고전 역학과 양자 역학 중에서 고전 역학은 인과 법칙을 따르고 우연성을 배제한다.
7270,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,이 크게 나뉘는 고전 역학과 양자 역학 중에서 고전 역학은 인과 법칙을 따르고 우연성을 배제한다.
7271,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,크게 나뉘는 고전 역학과 양자 역학 중에서 고전 역학은 인과 법칙을 따르고 우연성을 배제한다.
7272,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,이러한 고전 역학과 양자 역학 중에서 고전 역학은 인과 법칙을 따르고 우연성을 배제한다.
7273,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,이 고전 역학과 양자 역학 중에서 고전 역학은 인과 법칙을 따르고 우연성을 배제한다.
7274,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,고전 역학과 양자 역학 중에서 고전 역학은 인과 법칙을 따르고 우연성을 배제한다.
7275,물리학에서 역학은 크게 고전 역학과 양자 역학으로 나뉜다. 그런데,이들 중에서 고전 역학은 인과 법칙을 따르고 우연성을 배제한다.
7276,역사가의 자질과 사명 논쟁에서 기억할 만한 역사가는 레오폴트 폰 랑케와 에드워드 핼릿 카이다. 그런데,이러한 레오폴트 폰 랑케와 에드워드 핼릿 카 중에서 레오폴트 폰 랑케는 역사를 서술할 때 본래의 사료에 충실하면서 사실을 객관적으로 기술하였다.
7277,역사가의 자질과 사명 논쟁에서 기억할 만한 역사가는 레오폴트 폰 랑케와 에드워드 핼릿 카이다. 그런데,이 레오폴트 폰 랑케와 에드워드 핼릿 카 중에서 레오폴트 폰 랑케는 역사를 서술할 때 본래의 사료에 충실하면서 사실을 객관적으로 기술하였다.
7278,역사가의 자질과 사명 논쟁에서 기억할 만한 역사가는 레오폴트 폰 랑케와 에드워드 핼릿 카이다. 그런데,레오폴트 폰 랑케와 에드워드 핼릿 카 중에서 레오폴트 폰 랑케는 역사를 서술할 때 본래의 사료에 충실하면서 사실을 객관적으로 기술하였다.
7279,역사가의 자질과 사명 논쟁에서 기억할 만한 역사가는 레오폴트 폰 랑케와 에드워드 핼릿 카이다. 그런데,이들 중에서 레오폴트 폰 랑케는 역사를 서술할 때 본래의 사료에 충실하면서 사실을 객관적으로 기술하였다.
7280,역사가의 자질과 사명 논쟁에서 기억할 만한 역사가는 레오폴트 폰 랑케와 에드워드 핼릿 카이다. 그런데,이러한 레오폴트 폰 랑케와 에드워드 핼릿 카 중에서 레오폴트 폰 랑케는 역사학의 독자적인 연구 시야를 개척했다는 점에서 근대 역사학의 아버지라고 불린다.
7281,역사가의 자질과 사명 논쟁에서 기억할 만한 역사가는 레오폴트 폰 랑케와 에드워드 핼릿 카이다. 그런데,이 레오폴트 폰 랑케와 에드워드 핼릿 카 중에서 레오폴트 폰 랑케는 역사학의 독자적인 연구 시야를 개척했다는 점에서 근대 역사학의 아버지라고 불린다.
7282,역사가의 자질과 사명 논쟁에서 기억할 만한 역사가는 레오폴트 폰 랑케와 에드워드 핼릿 카이다. 그런데,레오폴트 폰 랑케와 에드워드 핼릿 카 중에서 레오폴트 폰 랑케는 역사학의 독자적인 연구 시야를 개척했다는 점에서 근대 역사학의 아버지라고 불린다.
7283,역사가의 자질과 사명 논쟁에서 기억할 만한 역사가는 레오폴트 폰 랑케와 에드워드 핼릿 카이다. 그런데,이들 중에서 레오폴트 폰 랑케는 역사학의 독자적인 연구 시야를 개척했다는 점에서 근대 역사학의 아버지라고 불린다.
7284,역사가의 자질과 사명 논쟁에서 기억할 만한 역사가는 레오폴트 폰 랑케와 에드워드 핼릿 카이다. 그런데,이러한 레오폴트 폰 랑케와 에드워드 핼릿 카 중에서 레오폴트 폰 랑케는 새로운 연구 방법과 교수법으로 서유럽 역사 서술에 큰 영향을 끼쳤다.
7285,역사가의 자질과 사명 논쟁에서 기억할 만한 역사가는 레오폴트 폰 랑케와 에드워드 핼릿 카이다. 그런데,이 레오폴트 폰 랑케와 에드워드 핼릿 카 중에서 레오폴트 폰 랑케는 새로운 연구 방법과 교수법으로 서유럽 역사 서술에 큰 영향을 끼쳤다.
7286,역사가의 자질과 사명 논쟁에서 기억할 만한 역사가는 레오폴트 폰 랑케와 에드워드 핼릿 카이다. 그런데,레오폴트 폰 랑케와 에드워드 핼릿 카 중에서 레오폴트 폰 랑케는 새로운 연구 방법과 교수법으로 서유럽 역사 서술에 큰 영향을 끼쳤다.
7287,역사가의 자질과 사명 논쟁에서 기억할 만한 역사가는 레오폴트 폰 랑케와 에드워드 핼릿 카이다. 그런데,이들 중에서 레오폴트 폰 랑케는 새로운 연구 방법과 교수법으로 서유럽 역사 서술에 큰 영향을 끼쳤다.
7288,역사가의 자질과 사명 논쟁에서 기억할 만한 역사가는 레오폴트 폰 랑케와 에드워드 핼릿 카이다. 그런데,이러한 레오폴트 폰 랑케와 에드워드 핼릿 카 중에서 레오폴트 폰 랑케는 역사학에서 객관주의를 주장하였다.
7289,역사가의 자질과 사명 논쟁에서 기억할 만한 역사가는 레오폴트 폰 랑케와 에드워드 핼릿 카이다. 그런데,이 레오폴트 폰 랑케와 에드워드 핼릿 카 중에서 레오폴트 폰 랑케는 역사학에서 객관주의를 주장하였다.
7290,역사가의 자질과 사명 논쟁에서 기억할 만한 역사가는 레오폴트 폰 랑케와 에드워드 핼릿 카이다. 그런데,레오폴트 폰 랑케와 에드워드 핼릿 카 중에서 레오폴트 폰 랑케는 역사학에서 객관주의를 주장하였다.
7291,역사가의 자질과 사명 논쟁에서 기억할 만한 역사가는 레오폴트 폰 랑케와 에드워드 핼릿 카이다. 그런데,이들 중에서 레오폴트 폰 랑케는 역사학에서 객관주의를 주장하였다.
7292,역사가의 자질과 사명 논쟁에서 기억할 만한 역사가는 레오폴트 폰 랑케와 에드워드 핼릿 카이다. 그런데,이러한 레오폴트 폰 랑케와 에드워드 핼릿 카 중에서 레오폴트 폰 랑케는 각 시대는 어떤 하나의 방향성을 가지고서 다음 시대를 위한 발판이 되거나 하는 것이 아니라고 주장하였다.
7293,역사가의 자질과 사명 논쟁에서 기억할 만한 역사가는 레오폴트 폰 랑케와 에드워드 핼릿 카이다. 그런데,이 레오폴트 폰 랑케와 에드워드 핼릿 카 중에서 레오폴트 폰 랑케는 각 시대는 어떤 하나의 방향성을 가지고서 다음 시대를 위한 발판이 되거나 하는 것이 아니라고 주장하였다.
7294,역사가의 자질과 사명 논쟁에서 기억할 만한 역사가는 레오폴트 폰 랑케와 에드워드 핼릿 카이다. 그런데,레오폴트 폰 랑케와 에드워드 핼릿 카 중에서 레오폴트 폰 랑케는 각 시대는 어떤 하나의 방향성을 가지고서 다음 시대를 위한 발판이 되거나 하는 것이 아니라고 주장하였다.
